,make,model,variant,car,price,displacement,cylinders,drivetrain,mileage,fuel_system,fuel_capacity,fuel_type,height,length,width,body_type,doors,power,torque,seating_capacity,seat_material,type,wheelbase,bts,cluster
331,Mahindra,Kuv100 Nxt,K2+ D 6Str,Mahindra Kuv100 Nxt K2+ D 6Str,619243,1198,3,FWD (Front Wheel Drive),25.32,Injection,35 litres,Diesel,1655 mm,3700 mm,1735 mm,Hatchback,5,75.95,190,6,Fabric,Manual,2385,Hat,1
332,Mahindra,Kuv100 Nxt,K4+ D 6Str,Mahindra Kuv100 Nxt K4+ D 6Str,667273,1198,3,FWD (Front Wheel Drive),25.32,Injection,35 litres,Diesel,1655 mm,3700 mm,1735 mm,Hatchback,5,75.95,190,6,Fabric,Manual,2385,Hat,1
333,Mahindra,Kuv100 Nxt,K4+ 6Str,Mahindra Kuv100 Nxt K4+ 6Str,579645,1198,3,FWD (Front Wheel Drive),18.15,Injection,35 litres,Petrol,1655 mm,3700 mm,1735 mm,Hatchback,5,80.88,115,6,Fabric,Manual,2385,Hat,1
334,Mahindra,Kuv100 Nxt,K6+ 6Str,Mahindra Kuv100 Nxt K6+ 6Str,631144,1198,3,FWD (Front Wheel Drive),18.15,Injection,35 litres,Petrol,1655 mm,3700 mm,1735 mm,Hatchback,5,80.88,115,6,Fabric,Manual,2385,Hat,1
335,Mahindra,Kuv100 Nxt,K6+ D 6Str,Mahindra Kuv100 Nxt K6+ D 6Str,754548,1198,3,FWD (Front Wheel Drive),25.32,Injection,35 litres,Diesel,1655 mm,3700 mm,1735 mm,Hatchback,5,75.95,190,6,Fabric,Manual,2385,Hat,1
336,Mahindra,Kuv100 Nxt,K8 6Str,Mahindra Kuv100 Nxt K8 6Str,693550,1198,3,FWD (Front Wheel Drive),18.15,Injection,35 litres,Petrol,1655 mm,3700 mm,1735 mm,Hatchback,5,80.88,115,6,Fabric,Manual,2385,Hat,1
337,Mahindra,Kuv100 Nxt,K8 D 6Str,Mahindra Kuv100 Nxt K8 D 6Str,787304,1198,3,FWD (Front Wheel Drive),25.32,Injection,35 litres,Diesel,1655 mm,3700 mm,1735 mm,Hatchback,5,75.95,190,6,Fabric,Manual,2385,Hat,1
338,Mahindra,Kuv100 Nxt,K8 6 Str Dual Tone,Mahindra Kuv100 Nxt K8 6 Str Dual Tone,701045,1198,3,FWD (Front Wheel Drive),18.15,Injection,35 litres,Petrol,1655 mm,3700 mm,1735 mm,Hatchback,5,80.88,115,6,Fabric,Manual,2385,Hat,1
339,Mahindra,Kuv100 Nxt,K8 D 6 Str Dual Tone,Mahindra Kuv100 Nxt K8 D 6 Str Dual Tone,794800,1198,3,FWD (Front Wheel Drive),25.32,Injection,35 litres,Diesel,1655 mm,3700 mm,1735 mm,Hatchback,5,75.95,190,6,Fabric,Manual,2385,Hat,1
340,Mahindra,Kuv100 Nxt,K4+ 5Str,Mahindra Kuv100 Nxt K4+ 5Str,573250,1198,3,FWD (Front Wheel Drive),18.15,Injection,35 litres,Petrol,1655 mm,3700 mm,1735 mm,Hatchback,5,80.88,115,5,Fabric,Manual,2385,Hat,1
341,Mahindra,Kuv100 Nxt,K6+ 5Str,Mahindra Kuv100 Nxt K6+ 5Str,631146,1198,3,FWD (Front Wheel Drive),18.15,Injection,35 litres,Petrol,1655 mm,3700 mm,1735 mm,Hatchback,5,80.88,115,5,Fabric,Manual,2385,Hat,1
342,Mahindra,Kuv100 Nxt,K8 5Str,Mahindra Kuv100 Nxt K8 5Str,687175,1198,3,FWD (Front Wheel Drive),18.15,Injection,35 litres,Petrol,1655 mm,3700 mm,1735 mm,Hatchback,5,80.88,115,5,Fabric,Manual,2385,Hat,1
343,Mahindra,Kuv100 Nxt,K4+ D 5Str,Mahindra Kuv100 Nxt K4+ D 5Str,660832,1198,3,FWD (Front Wheel Drive),25.32,Injection,35 litres,Diesel,1655 mm,3700 mm,1735 mm,Hatchback,5,75.95,190,5,Fabric,Manual,2385,Hat,1
344,Mahindra,Kuv100 Nxt,K6+ D 5Str,Mahindra Kuv100 Nxt K6+ D 5Str,748128,1198,3,FWD (Front Wheel Drive),25.32,Injection,35 litres,Diesel,1655 mm,3700 mm,1735 mm,Hatchback,5,75.95,190,5,Fabric,Manual,2385,Hat,1
345,Mahindra,Kuv100 Nxt,K8 D 5Str,Mahindra Kuv100 Nxt K8 D 5Str,780884,1198,3,FWD (Front Wheel Drive),25.32,Injection,35 litres,Diesel,1655 mm,3700 mm,1735 mm,Hatchback,5,75.95,190,5,Fabric,Manual,2385,Hat,1
346,Mahindra,Kuv100 Nxt,K2 D 5Str Taxi,Mahindra Kuv100 Nxt K2 D 5Str Taxi,550155,1198,3,FWD (Front Wheel Drive),25.32,Injection,35 litres,Diesel,1655 mm,3700 mm,1735 mm,Hatchback,5,75.95,190,5,Fabric,Manual,2385,Hat,1
347,Mahindra,Kuv100 Nxt,K2 D 6Str Taxi,Mahindra Kuv100 Nxt K2 D 6Str Taxi,559741,1198,3,FWD (Front Wheel Drive),25.32,Injection,35 litres,Diesel,1655 mm,3700 mm,1735 mm,Hatchback,5,75.95,190,6,Fabric,Manual,2385,Hat,1
348,Mahindra,Kuv100 Nxt,K2 5Str Cng Taxi,Mahindra Kuv100 Nxt K2 5Str Cng Taxi,524312,1198,3,FWD (Front Wheel Drive),18.15,Injection,35 litres,Petrol,1655 mm,3700 mm,1735 mm,Hatchback,5,80.88,115,5,Fabric,Manual,2385,Hat,1
349,Mahindra,Kuv100 Nxt,K2 6Str Cng Taxi,Mahindra Kuv100 Nxt K2 6Str Cng Taxi,542913,1198,3,FWD (Front Wheel Drive),18.15,Injection,35 litres,Petrol,1655 mm,3700 mm,1735 mm,Hatchback,5,80.88,115,6,Fabric,Manual,2385,Hat,1
350,Maruti Suzuki,Swift,Lxi,Maruti Suzuki Swift Lxi,519000,1197,4,FWD (Front Wheel Drive),20.4,Injection,37 litres,Petrol,1530 mm,3840 mm,1735 mm,Hatchback,5,81.86,113,5,Fabric,Manual,2450,Hat,1
351,Maruti Suzuki,Swift,Vxi,Maruti Suzuki Swift Vxi,619000,1197,4,FWD (Front Wheel Drive),20.4,Injection,37 litres,Petrol,1530 mm,3840 mm,1735 mm,Hatchback,5,81.86,113,5,Fabric,Manual,2450,Hat,1
352,Maruti Suzuki,Swift,Vxi Amt,Maruti Suzuki Swift Vxi Amt,666000,1197,4,FWD (Front Wheel Drive),20.4,Injection,37 litres,Petrol,1530 mm,3840 mm,1735 mm,Hatchback,5,81.86,113,5,Fabric,Automatic,2450,Hat,1
353,Maruti Suzuki,Swift,Zxi,Maruti Suzuki Swift Zxi,678000,1197,4,FWD (Front Wheel Drive),20.4,Injection,37 litres,Petrol,1530 mm,3840 mm,1735 mm,Hatchback,5,81.86,113,5,Fabric,Manual,2450,Hat,1
354,Maruti Suzuki,Swift,Zxi Amt,Maruti Suzuki Swift Zxi Amt,725000,1197,4,FWD (Front Wheel Drive),20.4,Injection,37 litres,Petrol,1530 mm,3840 mm,1735 mm,Hatchback,5,81.86,113,5,Fabric,Automatic,2450,Hat,1
355,Maruti Suzuki,Swift,Zxi Plus,Maruti Suzuki Swift Zxi Plus,758000,1197,4,FWD (Front Wheel Drive),20.4,Injection,37 litres,Petrol,1530 mm,3840 mm,1735 mm,Hatchback,5,81.86,113,5,Fabric,Manual,2450,Hat,1
356,Maruti Suzuki,Swift,Ldi,Maruti Suzuki Swift Ldi,599000,1248,4,FWD (Front Wheel Drive),25.2,Injection,37 litres,Diesel,1530 mm,3840 mm,1735 mm,Hatchback,5,73.97,190,5,Fabric,Manual,2430,Hat,1
357,Maruti Suzuki,Swift,Vdi,Maruti Suzuki Swift Vdi,698000,1248,4,FWD (Front Wheel Drive),25.2,Injection,37 litres,Diesel,1530 mm,3840 mm,1735 mm,Hatchback,5,73.97,190,5,Fabric,Manual,2450,Hat,1
358,Maruti Suzuki,Swift,Vdi Amt,Maruti Suzuki Swift Vdi Amt,745000,1248,4,FWD (Front Wheel Drive),25.2,Injection,37 litres,Diesel,1530 mm,3840 mm,1735 mm,Hatchback,5,73.97,190,5,Fabric,Automatic,2450,Hat,1
359,Maruti Suzuki,Swift,Zdi,Maruti Suzuki Swift Zdi,757000,1248,4,FWD (Front Wheel Drive),25.2,Injection,37 litres,Diesel,1530 mm,3840 mm,1735 mm,Hatchback,5,73.97,190,5,Fabric,Manual,2450,Hat,1
360,Maruti Suzuki,Swift,Zdi Amt,Maruti Suzuki Swift Zdi Amt,804000,1248,4,FWD (Front Wheel Drive),25.2,Injection,37 litres,Diesel,1530 mm,3840 mm,1735 mm,Hatchback,5,73.97,190,5,Fabric,Automatic,2450,Hat,1
361,Maruti Suzuki,Swift,Zdi Plus,Maruti Suzuki Swift Zdi Plus,838000,1248,4,FWD (Front Wheel Drive),25.2,Injection,37 litres,Diesel,1530 mm,3840 mm,1735 mm,Hatchback,5,73.97,190,5,Fabric,Manual,2450,Hat,1
362,Maruti Suzuki,Swift,Zxi Plus Amt,Maruti Suzuki Swift Zxi Plus Amt,802000,1197,4,FWD (Front Wheel Drive),20.4,Injection,37 litres,Petrol,1530 mm,3840 mm,1735 mm,Hatchback,5,81.86,113,5,Fabric,Automatic,2450,Hat,1
363,Maruti Suzuki,Swift,Zdi Plus Amt,Maruti Suzuki Swift Zdi Plus Amt,884000,1248,4,FWD (Front Wheel Drive),25.2,Injection,37 litres,Diesel,1530 mm,3840 mm,1735 mm,Hatchback,5,73.97,190,5,Fabric,Automatic,2450,Hat,1
364,Tata,Altroz,Xe Petrol,Tata Altroz Xe Petrol,529000,1199,3,FWD (Front Wheel Drive),18.0,Injection,37 litres,Petrol,1523 mm,3990 mm,1755 mm,Hatchback,5,84.82,113,5,Fabric,Manual,2501,Hat,1
365,Tata,Altroz,Xe Diesel,Tata Altroz Xe Diesel,699000,1497,4,FWD (Front Wheel Drive),25.0,Injection,37 litres,Diesel,1523 mm,3990 mm,1755 mm,Hatchback,5,88.77,200,5,Fabric,Manual,2501,Hat,1
366,Tata,Tigor,Revotron Xe,Tata Tigor Revotron Xe,575000,1199,3,FWD (Front Wheel Drive),23.0,Injection,35 litres,Petrol,1537 mm,3992 mm,1677 mm,Sedan,4,84.82,113,5,Vinyl,Manual,2450,Sed,1
367,Tata,Tigor,Revotron Xm,Tata Tigor Revotron Xm,610000,1199,3,FWD (Front Wheel Drive),23.0,Injection,35 litres,Petrol,1537 mm,3992 mm,1677 mm,Sedan,4,84.82,113,5,Vinyl,Manual,2450,Sed,1
368,Tata,Tigor,Revotron Xz,Tata Tigor Revotron Xz,650000,1199,3,FWD (Front Wheel Drive),23.0,Injection,35 litres,Petrol,1537 mm,3992 mm,1677 mm,Sedan,4,84.82,113,5,Fabric,Manual,2450,Sed,1
369,Tata,Tigor,Revotron Xz Plus,Tata Tigor Revotron Xz Plus,699000,1199,3,FWD (Front Wheel Drive),23.0,Injection,35 litres,Petrol,1537 mm,3992 mm,1677 mm,Sedan,4,84.82,113,5,Vinyl,Manual,2450,Sed,1
370,Tata,Tigor,Revotron Xma,Tata Tigor Revotron Xma,660000,1199,3,FWD (Front Wheel Drive),23.0,Injection,35 litres,Petrol,1537 mm,3992 mm,1677 mm,Sedan,4,84.82,113,5,Vinyl,AMT,2450,Sed,1
371,Tata,Tigor,Revotron Xza Plus,Tata Tigor Revotron Xza Plus,749000,1199,3,FWD (Front Wheel Drive),23.0,Injection,35 litres,Petrol,1537 mm,3992 mm,1677 mm,Sedan,4,84.82,113,5,Vinyl,AMT,2450,Sed,1
372,Tata,Zest,Xe Petrol,Tata Zest Xe Petrol,582287,1193,4,FWD (Front Wheel Drive),17.6,Injection,44 litres,Petrol,1570 mm,3995 mm,1706 mm,Sedan,4,88.77,140,5,Fabric,Manual,2470,Sed,1
373,Tata,Zest,Xe Diesel,Tata Zest Xe Diesel,702946,1248,4,FWD (Front Wheel Drive),23.0,Injection,44 litres,Diesel,1570 mm,3995 mm,1706 mm,Sedan,4,73.97,190,5,Fabric,Manual,2470,Sed,1
374,Tata,Zest,Xm Petrol,Tata Zest Xm Petrol,653926,1193,4,FWD (Front Wheel Drive),17.6,Injection,44 litres,Petrol,1570 mm,3995 mm,1706 mm,Sedan,4,88.77,140,5,Fabric,Manual,2470,Sed,1
375,Tata,Zest,Xms Petrol,Tata Zest Xms Petrol,672641,1193,4,FWD (Front Wheel Drive),17.6,Injection,44 litres,Petrol,1570 mm,3995 mm,1706 mm,Sedan,4,88.77,140,5,Fabric,Manual,2470,Sed,1
376,Tata,Zest,Xt Petrol,Tata Zest Xt Petrol,732475,1193,4,FWD (Front Wheel Drive),17.6,Injection,44 litres,Petrol,1570 mm,3995 mm,1706 mm,Sedan,4,88.77,140,5,Fabric,Manual,2470,Sed,1
377,Tata,Zest,Xm Diesel,Tata Zest Xm Diesel,767317,1248,4,FWD (Front Wheel Drive),23.0,Injection,44 litres,Diesel,1570 mm,3995 mm,1706 mm,Sedan,4,73.97,190,5,Fabric,Manual,2470,Sed,1
378,Tata,Zest,Xms Diesel,Tata Zest Xms Diesel,793898,1248,4,FWD (Front Wheel Drive),20.65,Injection,44 litres,Diesel,1570 mm,3995 mm,1706 mm,Sedan,5,73.97,190,5,Fabric,Manual,2470,Sed,1
379,Tata,Zest,Xt Diesel,Tata Zest Xt Diesel,855362,1248,4,FWD (Front Wheel Drive),23.0,Injection,44 litres,Diesel,1570 mm,3995 mm,1706 mm,Sedan,4,88.77,200,5,Fabric,Manual,2470,Sed,1
380,Tata,Zest,Xma Diesel,Tata Zest Xma Diesel,836320,1248,4,FWD (Front Wheel Drive),23.0,Injection,44 litres,Diesel,1570 mm,3995 mm,1706 mm,Sedan,4,73.97,190,5,Fabric,AMT,2470,Sed,1
381,Tata,Zest,Xta Diesel,Tata Zest Xta Diesel,989000,1248,4,FWD (Front Wheel Drive),23.0,Injection,44 litres,Diesel,1570 mm,3995 mm,1706 mm,Sedan,4,88.77,200,5,Fabric,Automatic,2470,Sed,1
382,Tata,Zest,Zest Premio Edition,Tata Zest Zest Premio Edition,788797,1248,4,FWD (Front Wheel Drive),20.65,Injection,44 litres,Diesel,1570 mm,3995 mm,1706 mm,Sedan,5,73.97,190,5,Fabric,Manual,2470,Sed,1
383,Honda,Amaze,S Cvt Petrol,Honda Amaze S Cvt Petrol,763000,1199,4,FWD (Front Wheel Drive),19.0,Injection,35 litres,Petrol,1501 mm,3995 mm,1695 mm,Sedan,4,88.77,110,5,Fabric,Automatic,2470,Sed,1
384,Honda,Amaze,E Mt Diesel,Honda Amaze E Mt Diesel,705000,1498,4,FWD (Front Wheel Drive),27.4,Injection,35 litres,Diesel,1498 mm,3995 mm,1695 mm,Sedan,4,98.63,200,5,Fabric,Manual,2470,Sed,1
385,Honda,Amaze,E Mt Petrol,Honda Amaze E Mt Petrol,593000,1199,4,FWD (Front Wheel Drive),19.5,Injection,35 litres,Petrol,1498 mm,3995 mm,1695 mm,Sedan,4,88.77,110,5,Fabric,Manual,2470,Sed,1
386,Honda,Amaze,S Cvt Diesel,Honda Amaze S Cvt Diesel,865000,1498,4,FWD (Front Wheel Drive),23.8,Injection,35 litres,Diesel,1501 mm,3995 mm,1695 mm,Sedan,4,78.91,160,5,Fabric,Automatic,2470,Sed,1
387,Honda,Amaze,V Cvt Petrol,Honda Amaze V Cvt Petrol,823000,1199,4,FWD (Front Wheel Drive),19.0,Injection,35 litres,Petrol,1501 mm,3995 mm,1695 mm,Sedan,4,88.77,110,5,Fabric,Automatic,2470,Sed,1
388,Honda,Amaze,V Cvt Diesel,Honda Amaze V Cvt Diesel,925000,1498,4,FWD (Front Wheel Drive),23.8,Injection,35 litres,Diesel,1501 mm,3995 mm,1695 mm,Sedan,4,78.91,160,5,Fabric,Automatic,2470,Sed,1
389,Honda,Amaze,S Mt Diesel,Honda Amaze S Mt Diesel,785000,1498,4,FWD (Front Wheel Drive),27.4,Injection,35 litres,Diesel,1501 mm,3995 mm,1695 mm,Sedan,4,98.63,200,5,Fabric,Manual,2470,Sed,1
390,Honda,Amaze,Vx Mt Diesel,Honda Amaze Vx Mt Diesel,893000,1498,4,FWD (Front Wheel Drive),27.4,Injection,35 litres,Diesel,1501 mm,3995 mm,1695 mm,Sedan,4,98.63,200,5,Fabric,Manual,2470,Sed,1
391,Honda,Amaze,V Mt Diesel,Honda Amaze V Mt Diesel,845000,1498,4,FWD (Front Wheel Drive),27.4,Injection,35 litres,Diesel,1501 mm,3995 mm,1695 mm,Sedan,4,98.63,200,5,Fabric,Manual,2470,Sed,1
392,Honda,Amaze,Vx Mt Petrol,Honda Amaze Vx Mt Petrol,781000,1199,4,FWD (Front Wheel Drive),19.5,Injection,35 litres,Petrol,1501 mm,3995 mm,1695 mm,Sedan,4,88.77,110,5,Fabric,Manual,2470,Sed,1
393,Honda,Amaze,V Mt Petrol,Honda Amaze V Mt Petrol,733000,1199,4,FWD (Front Wheel Drive),19.5,Injection,35 litres,Petrol,1501 mm,3995 mm,1695 mm,Sedan,4,88.77,110,5,Fabric,Manual,2470,Sed,1
394,Honda,Amaze,S Mt Petrol,Honda Amaze S Mt Petrol,673000,1198,4,FWD (Front Wheel Drive),19.5,Injection,35 litres,Petrol,1501 mm,3995 mm,1695 mm,Sedan,4,88.77,110,5,Fabric,Manual,2470,Sed,1
395,Honda,Amaze,Exclusive Edition Diesel,Honda Amaze Exclusive Edition Diesel,906000,1498,4,FWD (Front Wheel Drive),27.4,Injection,35 litres,Diesel,1501 mm,3995 mm,1695 mm,Sedan,4,98.63,200,5,Fabric,Manual,2470,Sed,1
396,Honda,Amaze,Exclusive Edition Petrol,Honda Amaze Exclusive Edition Petrol,794000,1199,4,FWD (Front Wheel Drive),19.5,Injection,35 litres,Petrol,1501 mm,3995 mm,1695 mm,Sedan,4,88.77,110,5,Fabric,Manual,2470,Sed,1
397,Honda,Amaze,Vx Cvt Diesel,Honda Amaze Vx Cvt Diesel,966000,1498,4,FWD (Front Wheel Drive),27.4,Injection,35 litres,Diesel,1501 mm,3995 mm,1695 mm,Sedan,4,98.63,200,5,Fabric,Automatic,2470,Sed,1
398,Honda,Amaze,Vx Cvt Petrol,Honda Amaze Vx Cvt Petrol,864000,1199,4,FWD (Front Wheel Drive),19.5,Injection,35 litres,Petrol,1501 mm,3995 mm,1695 mm,Sedan,4,88.77,110,5,Fabric,Automatic,2470,Sed,1
399,Honda,Amaze,Ace Edition Cvt Diesel,Honda Amaze Ace Edition Cvt Diesel,979300,1498,4,FWD (Front Wheel Drive),27.4,Injection,35 litres,Diesel,1501 mm,3995 mm,1695 mm,Sedan,4,98.63,200,5,Fabric,Automatic,2470,Sed,1
400,Honda,Amaze,Ace Edition Cvt Petrol,Honda Amaze Ace Edition Cvt Petrol,877300,1199,4,FWD (Front Wheel Drive),19.5,Injection,35 litres,Petrol,1501 mm,3995 mm,1695 mm,Sedan,4,88.77,110,5,Fabric,Automatic,2470,Sed,1
401,Honda,Amaze,Ace Edition Mt Diesel,Honda Amaze Ace Edition Mt Diesel,906300,1498,4,FWD (Front Wheel Drive),27.4,Injection,35 litres,Diesel,1501 mm,3995 mm,1695 mm,Sedan,4,98.63,200,5,Fabric,Manual,2470,Sed,1
402,Honda,Amaze,Ace Edition Mt Petrol,Honda Amaze Ace Edition Mt Petrol,794300,1199,4,FWD (Front Wheel Drive),19.5,Injection,35 litres,Petrol,1501 mm,3995 mm,1695 mm,Sedan,4,88.77,110,5,Fabric,Manual,2470,Sed,1
403,Maruti Suzuki,Gypsy,Hard Top,Maruti Suzuki Gypsy Hard Top,637343,1298,4,4WD,11.9,Injection,40 litres,Petrol,1875 mm,4010 mm,1540 mm,SUV,3,78.91,103,8,Fabric,Manual,2375,SUV,1
404,Maruti Suzuki,Gypsy,Soft Top,Maruti Suzuki Gypsy Soft Top,622730,1298,4,4WD,11.9,Injection,40 litres,Petrol,1845 mm,4010 mm,1540 mm,SUV,3,78.91,103,8,Fabric,Manual,2375,SUV,1
405,Hyundai,Venue,1.2 Kappa Mt E,Hyundai Venue 1.2 Kappa Mt E,655000,1197,4,FWD (Front Wheel Drive),17.52,Injection,45 litres,Petrol,1590 mm,3995 mm,1770 mm,SUV,5,80.88,112,5,Fabric,Manual,2500,SUV,1
406,Hyundai,Venue,1.0 Turbo Gdi Mt S,Hyundai Venue 1.0 Turbo Gdi Mt S,826000,998,4,FWD (Front Wheel Drive),18.27,Injection,45 litres,Petrol,1590 mm,3995 mm,1770 mm,SUV,5,115.4,172,5,Fabric,Manual,2500,SUV,1
407,Hyundai,Venue,1.0 Turbo Gdi Mt Sx,Hyundai Venue 1.0 Turbo Gdi Mt Sx,959000,998,4,FWD (Front Wheel Drive),18.27,Injection,45 litres,Petrol,1590 mm,3995 mm,1770 mm,SUV,5,115.4,172,5,Fabric,Manual,2500,SUV,1
408,Hyundai,Venue,1.0 Turbo Gdi Mt Sx Dual Tone,Hyundai Venue 1.0 Turbo Gdi Mt Sx Dual Tone,974000,998,4,FWD (Front Wheel Drive),18.27,Injection,45 litres,Petrol,1590 mm,3995 mm,1770 mm,SUV,5,115.4,172,5,Leather,Manual,2500,SUV,1
409,Hyundai,Venue,1.0 Turbo Gdi Mt Sx(O),Hyundai Venue 1.0 Turbo Gdi Mt Sx(O),1065000,998,4,FWD (Front Wheel Drive),18.27,Injection,45 litres,Petrol,1590 mm,3995 mm,1770 mm,SUV,5,115.4,1712,5,Leather,Manual,2500,SUV,1
410,Hyundai,Venue,1.0 Turbo Gdi Dct S,Hyundai Venue 1.0 Turbo Gdi Dct S,940000,998,4,FWD (Front Wheel Drive),18.15,Injection,45 litres,Petrol,1590 mm,3995 mm,1770 mm,SUV,5,116.39,172,5,Fabric,DCT,2500,SUV,1
411,Hyundai,Venue,1.0 Turbo Gdi Dct Sx Plus,Hyundai Venue 1.0 Turbo Gdi Dct Sx Plus,1115500,998,4,FWD (Front Wheel Drive),18.15,Injection,45 litres,Petrol,1590 mm,3995 mm,1770 mm,SUV,5,116.39,172,5,Fabric,DCT,2500,SUV,1
412,Hyundai,Venue,1.2 Kappa Mt S,Hyundai Venue 1.2 Kappa Mt S,725000,1197,4,FWD (Front Wheel Drive),17.52,Injection,45 litres,Petrol,1590 mm,3995 mm,1770 mm,SUV,5,80.88,115,5,Fabric,Manual,2500,SUV,1
413,Hyundai,Venue,1.4 Crdi Mt Sx(O),Hyundai Venue 1.4 Crdi Mt Sx(O),1089000,1397,4,FWD (Front Wheel Drive),23.7,Injection,45 litres,Diesel,1590 mm,3995 mm,1770 mm,SUV,5,88.77,22,5,Leather,Manual,2500,SUV,1
414,Tata,Nexon,Xe,Tata Nexon Xe,695000,1198,3,FWD (Front Wheel Drive),17.6,Injection,44 litres,Petrol,1607 mm,3994 mm,1811 mm,SUV,5,108.5,170,5,Fabric,Manual,2498,SUV,1
415,Tata,Nexon,Xm,Tata Nexon Xm,770000,1198,3,FWD (Front Wheel Drive),17.6,Injection,44 litres,Petrol,1607 mm,3994 mm,1811 mm,SUV,5,108.5,170,5,Fabric,Manual,2498,SUV,1
416,Tata,Nexon,Xz,Tata Nexon Xz,870000,1198,3,FWD (Front Wheel Drive),17.6,Injection,44 litres,Petrol,1607 mm,3994 mm,1811 mm,SUV,5,108.5,170,5,Fabric,Manual,2498,SUV,1
417,Tata,Nexon,Xz Plus,Tata Nexon Xz Plus,950000,1198,3,FWD (Front Wheel Drive),17.6,Injection,44 litres,Petrol,1607 mm,3994 mm,1811 mm,SUV,5,108.5,170,5,Fabric,Manual,2498,SUV,1
418,Tata,Nexon,Xz Plus Dual Tone,Tata Nexon Xz Plus Dual Tone,970000,1198,3,FWD (Front Wheel Drive),17.6,Injection,44 litres,Petrol,1607 mm,3994 mm,1811 mm,SUV,5,108.5,170,5,Fabric,Manual,2498,SUV,1
419,Tata,Nexon,Xz Plus (O),Tata Nexon Xz Plus (O),1040000,1198,3,FWD (Front Wheel Drive),17.6,Injection,44 litres,Petrol,1607 mm,3994 mm,1811 mm,SUV,5,108.5,170,5,Fabric,Manual,2498,SUV,1
420,Tata,Nexon,Xz Plus (O) Dual Tone,Tata Nexon Xz Plus (O) Dual Tone,1060000,1198,3,FWD (Front Wheel Drive),17.6,Injection,44 litres,Petrol,1607 mm,3994 mm,1811 mm,SUV,5,108.5,170,5,Fabric,Automatic,2498,SUV,1
421,Tata,Nexon,Xma,Tata Nexon Xma,830000,1198,3,FWD (Front Wheel Drive),17.6,Injection,44 litres,Petrol,1607 mm,3994 mm,1811 mm,SUV,5,108.5,170,5,Fabric,Automatic,2498,SUV,1
422,Tata,Nexon,Xza Plus,Tata Nexon Xza Plus,1010000,1198,3,FWD (Front Wheel Drive),17.6,Injection,44 litres,Petrol,1607 mm,3994 mm,1811 mm,SUV,5,108.5,170,5,Fabric,Automatic,2498,SUV,1
423,Tata,Nexon,Xza Plus Dual Tone,Tata Nexon Xza Plus Dual Tone,1030000,1198,3,FWD (Front Wheel Drive),17.6,Injection,44 litres,Petrol,1607 mm,3994 mm,1811 mm,SUV,5,108.5,170,5,Fabric,Automatic,2498,SUV,1
424,Tata,Nexon,Xza Plus (O),Tata Nexon Xza Plus (O),1100000,1198,3,FWD (Front Wheel Drive),17.6,Injection,44 litres,Petrol,1607 mm,3994 mm,1811 mm,SUV,5,108.5,170,5,Fabric,Automatic,2498,SUV,1
425,Tata,Nexon,Xza Plus (O) Dual Tone,Tata Nexon Xza Plus (O) Dual Tone,1120000,1198,3,FWD (Front Wheel Drive),17.6,Injection,44 litres,Petrol,1607 mm,3994 mm,1811 mm,SUV,5,108.5,170,5,Fabric,Automatic,2498,SUV,1
426,Tata,Nexon,Xe Diesel,Tata Nexon Xe Diesel,845000,1497,4,FWD (Front Wheel Drive),23.97,Injection,44 litres,Diesel,1607 mm,3994 mm,1811 mm,SUV,5,108.5,260,5,Fabric,Manual,2498,SUV,1
427,Tata,Nexon,Xm Diesel,Tata Nexon Xm Diesel,920000,1497,4,FWD (Front Wheel Drive),23.97,Injection,44 litres,Diesel,1607 mm,3994 mm,1811 mm,SUV,5,108.5,260,5,Fabric,Manual,2498,SUV,1
428,Tata,Nexon,Xz Diesel,Tata Nexon Xz Diesel,1020000,1497,4,FWD (Front Wheel Drive),23.97,Injection,44 litres,Diesel,1607 mm,3994 mm,1811 mm,SUV,5,108.5,260,5,Fabric,Manual,2498,SUV,1
429,Tata,Nexon,Xz Plus Diesel,Tata Nexon Xz Plus Diesel,1100000,1497,4,FWD (Front Wheel Drive),23.97,Injection,44 litres,Diesel,1607 mm,3994 mm,1811 mm,SUV,5,108.5,260,5,Fabric,Manual,2498,SUV,1
430,Tata,Nexon,Xz Plus Diesel Dual Tone,Tata Nexon Xz Plus Diesel Dual Tone,1120000,1497,4,FWD (Front Wheel Drive),23.97,Injection,44 litres,Diesel,1607 mm,3994 mm,1811 mm,SUV,5,108.5,260,5,Fabric,Manual,2498,SUV,1
431,Tata,Nexon,Xz Plus (O) Diesel,Tata Nexon Xz Plus (O) Diesel,1190000,1497,4,FWD (Front Wheel Drive),23.97,Injection,44 litres,Diesel,1607 mm,3994 mm,1811 mm,SUV,5,108.5,260,5,Fabric,Manual,2498,SUV,1
432,Tata,Nexon,Xz Plus (O) Diesel Dual Tone,Tata Nexon Xz Plus (O) Diesel Dual Tone,1210000,1497,4,FWD (Front Wheel Drive),23.97,Injection,44 litres,Diesel,1607 mm,3994 mm,1811 mm,SUV,5,108.5,260,5,Fabric,Manual,2498,SUV,1
433,Tata,Nexon,Xma Diesel,Tata Nexon Xma Diesel,980000,1497,4,FWD (Front Wheel Drive),23.97,Injection,44 litres,Diesel,1607 mm,3994 mm,1811 mm,SUV,5,108.5,260,5,Fabric,Automatic,2498,SUV,1
